COW_code,COW_name,start_year,end_year,link_type,sovereign_COW_code
830,Singapore,1946,1963,Became colony of,200
830,Singapore,1963,1965,Became part of,820
830,Singapore,1965,2016,Sovereign,
835,Brunei,1816,1888,Unknown,
835,Brunei,1888,1941,Became protectorate of,200
835,Brunei,1941,1945,Occupied by,740
835,Brunei,1945,1983,Became protectorate of,200
835,Brunei,1984,2016,Sovereign,
840,Philippines,1816,1821,Became part of,1070
840,Philippines,1816,1898,Became colony of,230
840,Philippines,1898,1942,Became colony of,2
840,Philippines,1942,1945,Occupied by,740
840,Philippines,1945,1946,Became colony of,2
840,Philippines,1946,2016,Sovereign,
850,Indonesia (Dutch East Indies),1816,1816,Occupied by,200
850,Indonesia (Dutch East Indies),1816,1949,Became colony of,210
850,Indonesia (Dutch East Indies),1942,1945,Occupied by,740
850,Indonesia (Dutch East Indies),1949,2016,Sovereign,
851,West Irian (Dutch New Guinea),1816,1828,Unknown,
851,West Irian (Dutch New Guinea),1828,1942,Became part of,850
851,West Irian (Dutch New Guinea),1942,1945,Occupied by,740
851,West Irian (Dutch New Guinea),1945,1949,Became part of,850
851,West Irian (Dutch New Guinea),1949,1962,Became colony of,210
851,West Irian (Dutch New Guinea),1962,1963,Became protectorate of,1
851,West Irian (Dutch New Guinea),1963,1969,Occupied by,850
851,West Irian (Dutch New Guinea),1969,2016,Became part of,850
860,East Timor (Portuguese Timor),1816,1942,Became colony of,235
860,East Timor (Portuguese Timor),1942,1945,Occupied by,740
860,East Timor (Portuguese Timor),1945,1975,Became colony of,235
860,East Timor (Portuguese Timor),1975,1976,Occupied by,850
860,East Timor (Portuguese Timor),1976,2002,Became part of,850
860,East Timor (Portuguese Timor),2002,2016,Sovereign,
900,Australia,1816,1901,Became part of,901
900,Australia,1825,1901,Became part of,906
900,Australia,1829,1901,Became part of,902
900,Australia,1836,1901,Became part of,903
900,Australia,1851,1901,Became part of,904
900,Australia,1859,1901,Became part of,905
900,Australia,1901,1919,Became colony of,200
900,Australia,1920,2016,Sovereign,
901,New South Wales,1816,1901,Became colony of,200
901,New South Wales,1901,2016,Became part of,900
902,Western Australia,1816,1829,Unknown,
902,Western Australia,1829,1901,Became colony of,200
902,Western Australia,1901,2016,Became part of,900
903,South Australia,1816,1836,Unknown,
903,South Australia,1836,1901,Became colony of,200
903,South Australia,1901,2016,Became part of,900
904,Victoria,1816,1851,Became part of,901
904,Victoria,1851,1901,Became colony of,200
904,Victoria,1901,2016,Became part of,900
905,Queensland,1816,1859,Became part of,901
905,Queensland,1859,1901,Became colony of,200
905,Queensland,1901,2016,Became part of,900
906,Tasmania,1816,1825,Became part of,901
906,Tasmania,1825,1901,Became colony of,200
906,Tasmania,1901,2016,Became part of,900
910,Papua New Guinea,1816,1884,Unknown,
910,Papua New Guinea,1884,1949,Became part of,911
910,Papua New Guinea,1949,1975,Mandated to,900
910,Papua New Guinea,1975,2016,Sovereign,
911,Papua,1816,1884,Unknown,
911,Papua,1884,1888,Became protectorate of,200
911,Papua,1888,1920,Became colony of,200
911,Papua,1920,1949,Became colony of,900
911,Papua,1949,2016,Became part of,910
912,New Guinea (German New Guinea) (KaiserWilhelmsland),1816,1884,Unknown,
912,New Guinea (German New Guinea) (KaiserWilhelmsland),1884,1914,Became colony of,255
912,New Guinea (German New Guinea) (KaiserWilhelmsland),1914,1921,Occupied by,900
912,New Guinea (German New Guinea) (KaiserWilhelmsland),1921,1975,Mandated to,900
912,New Guinea (German New Guinea) (KaiserWilhelmsland),1949,2016,Became part of,910
920,New Zealand,1816,1840,Unknown,
920,New Zealand,1840,1920,Became colony of,200
920,New Zealand,1920,2016,Sovereign,
925,Cook Is.,1816,1888,Unknown,
925,Cook Is.,1888,1901,Became protectorate of,200
925,Cook Is.,1901,2016,Became colony of,920
930,New Caledonia and Dependencies,1816,1853,Unknown,
930,New Caledonia and Dependencies,1853,2016,Became colony of,220
935,Vanuatu (New Hebrides),1816,1906,Unknown,
935,Vanuatu (New Hebrides),1906,1980,Became colony of,200
935,Vanuatu (New Hebrides),1981,2016,Sovereign,
940,Solomon Islands,1816,1893,Unknown,
940,Solomon Islands,1893,1978,Became protectorate of,200
940,Solomon Islands,1978,2016,Sovereign,
945,Gilbert and Ellice Is.,1816,1892,Unknown,
945,Gilbert and Ellice Is.,1892,1916,Became protectorate of,200
945,Gilbert and Ellice Is.,1916,1975,Became colony of,200
945,Gilbert and Ellice Is.,1975,2016,Became part of,946
946,Kiribati,1816,1892,Unknown,
946,Kiribati,1892,1975,Became part of,945
946,Kiribati,1975,1999,Became colony of,200
946,Kiribati,1999,2016,Sovereign,
947,Tuvalu,1816,1892,Unknown,
947,Tuvalu,1892,1975,Became part of,945
947,Tuvalu,1975,2000,Became colony of,200
947,Tuvalu,2000,2016,Sovereign,
950,Fiji,1816,1874,Unknown,
950,Fiji,1874,1970,Became colony of,200
950,Fiji,1970,2016,Sovereign,
955,Tonga,1816,1845,Became part of,9553
955,Tonga,1816,1833,Became part of,9551
955,Tonga,1845,1900,Sovereign (limited),
955,Tonga,1900,1970,Became protectorate of,200
955,Tonga,1970,2016,Sovereign,
960,French Polynesia,1816,1903,Unknown,
960,French Polynesia,1903,2016,Became colony of,220
970,Nauru,1816,1888,Unknown,
970,Nauru,1888,1914,Became part of,9830
970,Nauru,1914,1919,Occupied by,900
970,Nauru,1919,1942,Mandated to,900
970,Nauru,1942,1945,Occupied by,740
970,Nauru,1945,1968,Mandated to,900
970,Nauru,1968,2016,Sovereign,
980,U. S. Pacific Trust Territories,1816,1885,Unknown,
980,U. S. Pacific Trust Territories,1885,1914,Became colony of,255
980,U. S. Pacific Trust Territories,1914,1920,Occupied by,740
980,U. S. Pacific Trust Territories,1920,1944,Mandated to,740
980,U. S. Pacific Trust Territories,1944,1947,Occupied by,2
980,U. S. Pacific Trust Territories,1947,1994,Mandated to,2
983,Marshall Is.,1816,1874,Unknown,
983,Marshall Is.,1874,1885,Became colony of,230
983,Marshall Is.,1885,1914,Became colony of,255
983,Marshall Is.,1914,1920,Occupied by,740
983,Marshall Is.,1920,1945,Mandated to,740
983,Marshall Is.,1945,1947,Occupied by,2
983,Marshall Is.,1947,1979,Became part of,980
983,Marshall Is.,1979,2016,Sovereign,
984,Northern Marianas Is.,1816,1947,Unknown,
984,Northern Marianas Is.,1947,1986,Became part of,980
985,Guam,1816,1898,Became part of,9820
985,Guam,1898,1941,Became colony of,2
985,Guam,1941,1944,Occupied by,740
985,Guam,1944,2016,Became colony of,2
986,Republic of Palau,1816,1947,Unknown,
986,Republic of Palau,1947,1994,Became part of,980
986,Republic of Palau,1994,2016,Sovereign,
987,Federated States of Micronesia,1816,1947,Unknown,
987,Federated States of Micronesia,1947,1986,Became part of,980
987,Federated States of Micronesia,1991,2016,Sovereign,
990,Samoa (Western Samoa),1816,1900,Became part of,9900
990,Samoa (Western Samoa),1900,1914,Became colony of,255
990,Samoa (Western Samoa),1914,1920,Occupied by,920
990,Samoa (Western Samoa),1920,1962,Mandated to,920
990,Samoa (Western Samoa),1962,2016,Sovereign,
991,American Samoa,1816,1900,Became part of,9900
991,American Samoa,1900,2016,Became colony of,2
1001,States of America,1816,1861,Became part of,2
1001,States of America,1861,1877,Occupied by,2
1001,States of America,1877,2016,Became part of,2
1002,Confederate States of America,1816,1861,Became part of,2
1002,Confederate States of America,1861,1865,Sovereign (unrecognised),
1002,Confederate States of America,1865,1877,Occupied by,2
1002,Confederate States of America,1877,2016,Became part of,2
1003,Attu and Kiska,1816,1942,Became part of,3
1003,Attu and Kiska,1942,1943,Occupied by,740
1003,Attu and Kiska,1943,2016,Became part of,3
1004,North Carolina,1816,1861,Became part of,2
1004,North Carolina,1861,1865,Became part of,1002
1004,North Carolina,1865,2016,Became part of,2
1005,Virginia,1816,1861,Became part of,2
1005,Virginia,1861,1865,Became part of,1002
1005,Virginia,1865,2016,Became part of,2
1006,Tennessee,1816,1861,Became part of,2
1006,Tennessee,1861,1865,Became part of,1002
1006,Tennessee,1865,2016,Became part of,2
1007,Arkansas,1816,1861,Became part of,2
1007,Arkansas,1861,1865,Became part of,1002
1007,Arkansas,1865,2016,Became part of,2
1008,Florida,1816,1819,Became part of,1070
1008,Florida,1819,1861,Became part of,2
1008,Florida,1861,1865,Became part of,1002
1008,Florida,1865,2016,Became part of,2
1009,South Carolina (Palmetto Republic),1816,1860,Became part of,2
1009,South Carolina (Palmetto Republic),1861,1865,Became part of,1002
1009,South Carolina (Palmetto Republic),1865,2016,Became part of,2
1010,Georgia (U.S.),1816,1861,Became part of,2
1010,Georgia (U.S.),1861,1865,Became part of,1002
1010,Georgia (U.S.),1865,2016,Became part of,2
1011,Alabama,1816,1861,Became part of,2
1011,Alabama,1861,1865,Became part of,1002
1011,Alabama,1865,2016,Became part of,2
1012,Mississippi,1816,1861,Became part of,2
1012,Mississippi,1861,1865,Became part of,1002
1012,Mississippi,1865,2016,Became part of,2
1013,Louisana,1816,1861,Became part of,2
1013,Louisana,1861,1865,Became part of,1002
1013,Louisana,1865,2016,Became part of,2
1014,California (Great Bear Republic),1816,1846,Became part of,70
1014,California (Great Bear Republic),1846,2016,Became part of,2
1015,Cherokee,1816,2016,Became part of,2
1016,Oregon Country,1816,1825,Claimed by,365
1016,Oregon Country,1816,1819,Claimed by,230
1016,Oregon Country,1816,1846,Claimed by,200
1016,Oregon Country,1818,1846,Occupied by,200
1016,Oregon Country,1846,1849,Became possession of,200
1016,Oregon Country,1846,2016,Became part of,2
1016,Oregon Country,1849,1866,Became part of,1028
1016,Oregon Country,1858,1871,Became part of,1027
1016,Oregon Country,1871,2016,Became part of,20
1017,Eastern Greenland,1816,1931,Unknown,
1017,Eastern Greenland,1931,1933,Became possession of,385
1017,Eastern Greenland,1933,2016,Became part of,10
1018,U.S. Leased Bases in Newfoundland,1816,1940,Became part of,21
1018,U.S. Leased Bases in Newfoundland,1940,1945,Leased to,2
1018,U.S. Leased Bases in Newfoundland,1945,2016,Became part of,21
1019,Rupert's Land,1816,1869,Became possession of,200
1019,Rupert's Land,1869,2016,Became part of,20
1020,San Juan Island,1816,1860,Claimed by,2
1020,San Juan Island,1860,1872,Occupied by,2
1020,San Juan Island,1872,2016,Became part of,2
1021,Cape Breton I.,1816,1820,Became colony of,200
1021,Cape Breton I.,1820,1867,Became part of,1022
1021,Cape Breton I.,1867,2016,Became part of,20
1022,Nova Scotia,1816,1867,Became colony of,200
1022,Nova Scotia,1867,2016,Became part of,20
1023,New Brunswick,1816,1867,Became colony of,200
1023,New Brunswick,1867,2016,Became part of,20
1024,Prince Edward Is.,1816,1873,Became colony of,200
1024,Prince Edward Is.,1873,2016,Became part of,20
1025,Quebec (Lower Canada),1816,1841,Became colony of,200
1025,Quebec (Lower Canada),1841,2016,Became part of,20
1026,Ontario (Upper Canada),1816,1841,Became colony of,200
1026,Ontario (Upper Canada),1841,2016,Became part of,20
1027,British Columbia,1816,1818,Unknown,
1027,British Columbia,1818,1846,Occupied by,2
1027,British Columbia,1818,1846,Occupied by,200
1027,British Columbia,1858,1871,Became colony of,200
1027,British Columbia,1871,2016,Became part of,20
1028,Vancouver,1816,1849,Unknown,
1028,Vancouver,1849,1866,Became colony of,200
1028,Vancouver,1866,2016,Became part of,1027
1029,St. Pierre and Miquelon,1816,2016,Became colony of,220
1029,St. Pierre and Miquelon,1816,1816,Occupied by,200
1030,U.S. Leased Bases in Bermuda,1816,1940,Became part of,30
1030,U.S. Leased Bases in Bermuda,1940,1945,Leased to,2
1030,U.S. Leased Bases in Bermuda,1945,2016,Became part of,30
1031,Mayaguana,1816,1940,Became part of,31
1031,Mayaguana,1940,1945,Leased to,2
1031,Mayaguana,1945,2016,Became part of,31
1032,Turks and Caicos Is.,1816,1848,Became part of,31
1032,Turks and Caicos Is.,1848,1962,Became part of,51
1032,Turks and Caicos Is.,1962,1973,Became part of,31
1032,Turks and Caicos Is.,1973,2016,Became colony of,200
1033,Cayman Is.,1816,1962,Became part of,51
1033,Cayman Is.,1962,2016,Became colony of,200
1040,Guantanamo,1816,1903,Became part of,40
1040,Guantanamo,1903,2016,Leased to,2
1041,North Haiti,1816,1820,Unknown,
1041,North Haiti,1820,2016,Became part of,41
1044,Navassa I.,1916,2016,Became possession of,2
1049,Tobago,1816,1898,Became colony of,200
1049,Tobago,1898,2016,Became part of,52
1051,U.S. Leased Bases in Jamaica,1816,1940,Became part of,51
1051,U.S. Leased Bases in Jamaica,1940,1945,Leased to,2
1051,U.S. Leased Bases in Jamaica,1945,2016,Became part of,51
1052,U.S. Leased Bases in Trinidad,1816,1942,Became part of,52
1052,U.S. Leased Bases in Trinidad,1942,1945,Leased to,2
1052,U.S. Leased Bases in Trinidad,1945,2016,Became part of,52
1055,Windward Is.,1816,1940,Became part of,54
1055,Windward Is.,1816,1838,Became part of,56
1055,Windward Is.,1816,1833,Became part of,57
1055,Windward Is.,1816,1833,Became part of,55
1055,Windward Is.,1833,1960,Became colony of,200
1055,Windward Is.,1958,2016,Became part of,54
1055,Windward Is.,1958,2016,Became part of,55
1055,Windward Is.,1960,2016,Became part of,56
1055,Windward Is.,1960,2016,Became part of,57
1056,Gros Islet Bay,1816,1940,Became part of,56
1056,Gros Islet Bay,1940,1945,Leased to,2
1056,Gros Islet Bay,1945,2016,Became part of,56
1058,Barbuda,1816,1860,Became possession of,200
1058,Barbuda,1860,2016,Became part of,58
1059,U.S. Leased Bases in Antigua,1816,1941,Became part of,58
1059,U.S. Leased Bases in Antigua,1941,1945,Leased to,2
1059,U.S. Leased Bases in Antigua,1945,2016,Became part of,58
1061,British Virgin Is.,1816,1956,Became part of,1063
1061,British Virgin Is.,1956,2016,Became colony of,200
1062,Anguilla,1816,1882,Became colony of,200
1062,Anguilla,1882,1969,Became part of,60
1062,Anguilla,1969,2016,Became colony of,200
1063,Leeward Is.,1816,1871,Became part of,59
1063,Leeward Is.,1816,1871,Became part of,1061
1063,Leeward Is.,1816,1882,Became part of,1075
1063,Leeward Is.,1816,1871,Became part of,58
1063,Leeward Is.,1816,1871,Became part of,54
1063,Leeward Is.,1816,1882,Became part of,1076
1063,Leeward Is.,1871,1956,Became colony of,200
1063,Leeward Is.,1940,2016,Became part of,54
1063,Leeward Is.,1956,2016,Became part of,58
1063,Leeward Is.,1956,2016,Became part of,59
1063,Leeward Is.,1956,2016,Became part of,60
1063,Leeward Is.,1956,2016,Became part of,1061
1064,St. Barthelemy,1816,1878,Became colony of,380
1064,St. Barthelemy,1878,2016,Became part of,65
1065,Curacao,1816,1845,Became colony of,210
1065,Curacao,1816,1816,Occupied by,200
1065,Curacao,1845,2016,Became part of,68
1066,Bonaire,1816,1845,Became colony of,210
1066,Bonaire,1845,2016,Became part of,68
1067,Saba,1816,1828,Became colony of,210
1067,Saba,1828,1845,Became part of,1074
1067,Saba,1845,2016,Became part of,68
1068,Sint Eustatius,1816,1816,Occupied by,200
1068,Sint Eustatius,1816,1828,Became colony of,210
1068,Sint Eustatius,1828,1845,Became part of,1074
1068,Sint Eustatius,1845,2016,Became part of,68
1069,Aruba,1816,1845,Became colony of,210
1069,Aruba,1845,2016,Became part of,68
1070,Viceroyalty of New Spain,1816,1821,Became colony of,230
1070,Viceroyalty of New Spain,1821,2016,Became part of,70
1071,Yucatan,1816,1823,Became part of,70
1071,Yucatan,1823,1841,Became part of,70
1071,Yucatan,1841,1848,Sovereign (unrecognised),
1071,Yucatan,1848,2016,Became part of,70
1072,Revillagigedo Is,1816,2016,Became possession of,70
1073,Sint Martin,1816,1828,Became colony of,210
1073,Sint Martin,1828,1845,Became part of,1074
1073,Sint Martin,1845,2016,Became part of,68
1074,Dutch Windward Is.,1816,1828,Became part of,1067
1074,Dutch Windward Is.,1828,1845,Became colony of,210
1074,Dutch Windward Is.,1845,2016,Became part of,68
1075,St.Kitts,1816,1882,Became colony of,200
1075,St.Kitts,1882,2016,Became part of,60
1075,St.Kitts,1882,1956,Became part of,1063
1075,St.Kitts,1956,2016,Became part of,60
1076,Nevis,1816,1882,Became colony of,200
1076,Nevis,1882,1956,Became part of,1063
1076,Nevis,1882,2016,Became part of,60
1081,Mosquito Coast,1816,1860,Became protectorate of,200
1081,Mosquito Coast,1859,2016,Became part of,91
1081,Mosquito Coast,1860,2016,Became part of,93
1082,Bay Is.,1816,1821,Became part of,1070
1082,Bay Is.,1821,1823,Became part of,70
1082,Bay Is.,1823,1830,Became part of,89
1082,Bay Is.,1830,1830,Occupied by,200
1082,Bay Is.,1830,1839,Became part of,89
1082,Bay Is.,1839,1841,Became part of,91
1082,Bay Is.,1841,1852,Became part of,80
1082,Bay Is.,1852,1860,Became colony of,200
1082,Bay Is.,1860,2016,Became part of,91
1087,Swan Is.,1816,1821,Became part of,1070
1087,Swan Is.,1821,1823,Became part of,70
1087,Swan Is.,1823,1839,Became part of,89
1087,Swan Is.,1839,1863,Became part of,91
1087,Swan Is.,1863,1972,Leased to,2
1087,Swan Is.,1972,2016,Became part of,91
1088,Corn Is.,1816,1821,Became part of,1070
1088,Corn Is.,1821,1823,Became part of,70
1088,Corn Is.,1823,1839,Became part of,89
1088,Corn Is.,1839,1916,Became part of,93
1088,Corn Is.,1916,1971,Leased to,2
1088,Corn Is.,1971,2016,Became part of,93
1094,Cocos I.,1816,1821,Became part of,1070
1094,Cocos I.,1821,1823,Became part of,70
1094,Cocos I.,1823,1839,Became part of,89
1094,Cocos I.,1839,2016,Became possession of,94
1097,Panama Canal Operating Area,1816,1903,Became part of,100
1097,Panama Canal Operating Area,1903,1979,Became part of,96
1097,Panama Canal Operating Area,1979,2016,Leased to,2
1101,Quita Sueno Bank,1816,1856,Unknown,
1101,Quita Sueno Bank,1856,1981,Claimed by,2
1101,Quita Sueno Bank,1981,2016,Became part of,100
1102,Roncador Cay,1816,1856,Unknown,
1102,Roncador Cay,1856,1981,Claimed by,2
1102,Roncador Cay,1981,2016,Became part of,100
1103,Serrana Bank,1816,1856,Unknown,
1103,Serrana Bank,1856,1981,Claimed by,2
1103,Serrana Bank,1981,2016,Became part of,100
1104,Serranilla Bank,1816,1856,Unknown,
1104,Serranilla Bank,1856,1981,Claimed by,2
1104,Serranilla Bank,1981,2016,Became part of,100
1105,San Andres and Providincial Is.,1816,1819,Unknown,
1105,San Andres and Providincial Is.,1819,1928,Claimed by,100
1105,San Andres and Providincial Is.,1839,1928,Claimed by,93
1105,San Andres and Providincial Is.,1928,2016,Became part of,100
1106,Malpelo I.,1816,1819,Unknown,
1106,Malpelo I.,1819,2016,Became possession of,100
1111,Aves I.,1816,1895,Claimed by,101
1111,Aves I.,1816,1895,Claimed by,210
1111,Aves I.,1856,1895,Claimed by,2
1111,Aves I.,1895,2016,Became possession of,101
1112,U.S. Leased Bases in Br. Guiana,1816,1831,Unknown,
1112,U.S. Leased Bases in Br. Guiana,1831,1940,Became part of,110
1112,U.S. Leased Bases in Br. Guiana,1940,1945,Leased to,2
1112,U.S. Leased Bases in Br. Guiana,1945,2016,Became part of,110
1113,Demerara and Essequibo,1816,1831,Became colony of,200
1113,Demerara and Essequibo,1831,2016,Became part of,110
1114,Berbice,1816,1831,Became colony of,200
1114,Berbice,1831,2016,Became part of,110
1135,Viceroyalty of Peru,1816,1817,Became colony of,230
1135,Viceroyalty of Peru,1817,2016,Became part of,135
1150,Free Surinam,1816,2016,Became part of,115
1151,Easter I.,1888,1965,Became colony of,155
1151,Easter I.,1965,2016,Became part of,155
1152,Juan Fernandez I.,1816,1888,Unknown,
1152,Juan Fernandez I.,1888,1965,Became possession of,155
1152,Juan Fernandez I.,1965,2016,Became part of,155
1153,San Felix and San Ambrosio,1816,1888,Unknown,
1153,San Felix and San Ambrosio,1888,1965,Became possession of,155
1153,San Felix and San Ambrosio,1965,2016,Became part of,155
1154,Sala y Gomez,1816,1888,Unknown,
1154,Sala y Gomez,1888,1965,Became possession of,155
1154,Sala y Gomez,1965,2016,Became part of,155
1156,Araucania,1816,1884,Unknown,
1156,Araucania,1884,2016,Became part of,155
1160,Viceroyalty of La Plata,1816,2016,Became part of,145
1160,Viceroyalty of La Plata,1816,1816,Became colony of,230
1161,Buenos Aires,1816,1852,Became part of,160
1161,Buenos Aires,1852,1861,Sovereign (unrecognised),
1161,Buenos Aires,1861,2016,Became part of,160
1162,Cordoba,1816,2016,Became part of,160
1163,Falkland Is.,1816,1833,Became possession of,160
1163,Falkland Is.,1833,2016,Became colony of,200
1164,South Georgia,1816,1833,Became possession of,200
1164,South Georgia,1833,2016,Became part of,1163
1164,South Georgia,1985,2016,Became part of,1165
1165,South Georgia and South Sandwich Is.,1816,1833,Unknown,
1165,South Georgia and South Sandwich Is.,1833,1985,Became part of,1163
1165,South Georgia and South Sandwich Is.,1985,2016,Became possession of,200
1166,San Juan,1816,1821,Became part of,160
1166,San Juan,1821,2016,Became part of,160
1167,Corrientes,1816,1820,Became part of,160
1167,Corrientes,1820,2016,Became part of,160
1168,Martin Garcia I.,1816,1838,Became part of,160
1168,Martin Garcia I.,1838,1840,Occupied by,220
1168,Martin Garcia I.,1840,1845,Became part of,160
1168,Martin Garcia I.,1845,1848,Occupied by,200
1168,Martin Garcia I.,1848,1852,Became part of,160
1168,Martin Garcia I.,1852,1859,Became part of,1161
1168,Martin Garcia I.,1859,2016,Became part of,160
1201,Inini,1816,1930,Became part of,120
1201,Inini,1930,1946,Became colony of,220
1201,Inini,1946,2016,Became part of,120
1301,Galapagos Is.,1816,1832,Unknown,
1301,Galapagos Is.,1832,1832,Became colony of,130
1301,Galapagos Is.,1832,2016,Became part of,130
1352,Chincha Is.,1816,1817,Became part of,1135
1352,Chincha Is.,1817,1864,Became part of,135
1352,Chincha Is.,1864,1865,Occupied by,230
1352,Chincha Is.,1865,2016,Became part of,135
1401,Rio Grande do Sul,1816,1835,Became part of,140
1401,Rio Grande do Sul,1835,2016,Became part of,140
1402,Juliana Republic,1816,1839,Became part of,140
1402,Juliana Republic,1839,2016,Became part of,140
1407,Acre,1816,1903,Became part of,145
1407,Acre,1903,2016,Became part of,140
1408,St. Paul's Rocks,1816,1822,Unknown,
1408,St. Paul's Rocks,1822,2016,Became possession of,140
1409,Trinidade Island,1816,1895,Unknown,
1409,Trinidade Island,1895,1895,Became possession of,200
1409,Trinidade Island,1895,2016,Became possession of,140
2001,Rockall I.,1816,1955,Unknown,
2001,Rockall I.,1955,2016,Became possession of,200
2002,Lundy,1816,2016,Became part of,200
2051,UK Bases in Ireland,1816,1922,Became part of,200
2051,UK Bases in Ireland,1922,1938,Became possession of,200
2051,UK Bases in Ireland,1938,2016,Became part of,205
2111,Moresnet,1816,1830,Became neutral or demilitarized zone of,210
2111,Moresnet,1830,1914,Became neutral or demilitarized zone of,211
2111,Moresnet,1914,1919,Occupied by,255
2111,Moresnet,1919,2016,Became part of,211
2221,Roquebrune and Menton,1816,1860,Became part of,221
2221,Roquebrune and Menton,1860,2016,Became part of,220
2246,Lauenburg,1816,1865,Became part of,390
2246,Lauenburg,1865,1867,Became part of,255P
2246,Lauenburg,1867,1945,Became part of,255
2247,Schleswig,1816,1865,Became part of,390
2247,Schleswig,1865,1866,Occupied by,255P
2247,Schleswig,1866,1945,Became part of,255
2248,Holstein,1816,1865,Became part of,390
2248,Holstein,1865,1866,Occupied by,300
2248,Holstein,1866,1945,Became part of,255
2249,Heligoland,1816,1890,Became colony of,200
2249,Heligoland,1890,1945,Became part of,255
2251,Neuchatel,1816,2016,Became part of,225
2292,Cracow,1816,1846,Unknown,
2292,Cracow,1846,1918,Became part of,300
2292,Cracow,1918,2016,Became part of,290
2311,Spain-Gibralter Neutral Zone,1816,1909,Unknown,
2311,Spain-Gibralter Neutral Zone,1909,2016,Became neutral or demilitarized zone of,230
2333,Ile des Faisans,1816,2016,Became neutral or demilitarized zone of,220
2481,Bergedorf,1816,1867,Became part of,248
2481,Bergedorf,1867,1945,Became part of,255
2482,Schleswig Plebiscite Zone,1816,1866,Unknown,
2482,Schleswig Plebiscite Zone,1866,1920,Became part of,255
2482,Schleswig Plebiscite Zone,1920,1920,Occupied by,9999
2482,Schleswig Plebiscite Zone,1920,1945,Became part of,255
2482,Schleswig Plebiscite Zone,1920,2016,Became part of,390
2551,Allenstein Plebiscite Zone,1816,1871,Became part of,255P
2551,Allenstein Plebiscite Zone,1871,1920,Became part of,255
2551,Allenstein Plebiscite Zone,1920,1945,Became part of,255
2551,Allenstein Plebiscite Zone,1920,1920,Occupied by,9999
2552,Marienwerder Plebiscite Zone,1816,1871,Became part of,255P
2552,Marienwerder Plebiscite Zone,1871,1920,Became part of,255
2552,Marienwerder Plebiscite Zone,1920,1945,Became part of,255
2552,Marienwerder Plebiscite Zone,1920,1920,Occupied by,9999
2553,Silesia Plebiscite Zone,1816,1871,Became part of,255P
2553,Silesia Plebiscite Zone,1871,1921,Became part of,255
2553,Silesia Plebiscite Zone,1921,1921,Occupied by,9999
2553,Silesia Plebiscite Zone,1921,1945,Became part of,255
2553,Silesia Plebiscite Zone,1921,2016,Became part of,290
2556,Rhineland,1816,1871,Became part of,255P
2556,Rhineland,1871,1919,Became part of,255
2556,Rhineland,1919,1930,Occupied by,200
2556,Rhineland,1930,1945,Became part of,255
2557,Ruhr,1816,1871,Unknown,
2557,Ruhr,1871,1923,Became part of,255
2557,Ruhr,1923,1925,Occupied by,220
2557,Ruhr,1925,1945,Became part of,255
2601,West Berlin,1816,1871,Became part of,255P
2601,West Berlin,1871,1945,Became part of,255
2601,West Berlin,1945,1990,Occupied by,2
2601,West Berlin,1950,1990,Became part of,260
2601,West Berlin,1990,2016,Became part of,255
2661,Saxe Hildburghausen,1816,1826,Sovereign (limited),
2661,Saxe Hildburghausen,1826,1867,Became part of,266
2661,Saxe Hildburghausen,1867,1945,Became part of,255
3051,Klagenfurt Plebiscite Zone,1816,1920,Became part of,300
3051,Klagenfurt Plebiscite Zone,1920,2016,Became part of,305
3051,Klagenfurt Plebiscite Zone,1920,1920,Occupied by,9999
3052,Vorarlberg,1816,1918,Became part of,300
3052,Vorarlberg,1919,2016,Became part of,305
3053,Tirol,1816,1918,Became part of,300
3053,Tirol,1918,1919,Became part of,305
3053,Tirol,1919,2016,Became part of,305
3253,Milan,1816,1848,Became part of,300
3253,Milan,1848,1860,Became part of,300
3261,Republic of St. Mark,1816,1848,Became part of,300
3261,Republic of St. Mark,1849,1866,Became part of,300
3261,Republic of St. Mark,1866,2016,Became part of,325
3271,Ancona,1816,1832,Became part of,327
3271,Ancona,1832,1839,Occupied by,220
3271,Ancona,1839,1860,Became part of,327
3271,Ancona,1860,2016,Became part of,325
3291,Sicily,1816,1848,Became part of,329
3291,Sicily,1848,1861,Became part of,329
3291,Sicily,1861,2016,Became part of,325
3316,Carpatho-Ukraine,1816,1918,Unknown,
3316,Carpatho-Ukraine,1918,1939,Became part of,315
3316,Carpatho-Ukraine,1939,1945,Became part of,310
3316,Carpatho-Ukraine,1945,1991,Became part of,365
3326,Venezia-Giulia,1816,1919,Unknown,
3326,Venezia-Giulia,1919,1945,Became part of,325
3326,Venezia-Giulia,1945,1947,Occupied by,2
3326,Venezia-Giulia,1947,2016,Became part of,325
3327,"S.M.O.M.(Sovereign & Military Order of Jerusalem, Rhodes and Malta)",1816,1834,Became part of,327
3340,Scutari,1816,1831,Became part of,640
3340,Scutari,1831,1912,Became part of,640
3340,Scutari,1912,2016,Became part of,339
3341,Saseno,1816,1912,Became part of,640
3341,Saseno,1912,1914,Became part of,339
3341,Saseno,1914,1947,Occupied by,325
3341,Saseno,1947,2016,Became part of,339
3343,Fiume,1816,1918,Became part of,300
3343,Fiume,1918,1919,Occupied by,325
3343,Fiume,1920,1924,Sovereign,
3343,Fiume,1924,1947,Became part of,325
3343,Fiume,1947,1991,Became part of,345
3343,Fiume,1992,2016,Became part of,344
3346,Zadar (Zara),1816,1919,Became part of,300
